,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
658,Miljakovac I,44.74732051294229,20.450566122688876,JYSK,44.750535441851504,20.449102520942688,Furniture / Home Store
659,Miljakovac II,44.74732051294229,20.450566122688876,Slon,44.74809076549393,20.450161756582922,Bar
660,Miljakovac II,44.74732051294229,20.450566122688876,La Perla,44.747162747755695,20.447915533394877,Café
661,Miljakovac II,44.74732051294229,20.450566122688876,Kod dobrog domaćina,44.74841975615056,20.453092183276834,Fast Food Restaurant
662,Miljakovac II,44.74732051294229,20.450566122688876,Good Food Dak,44.748512415355925,20.453247885710166,BBQ Joint
663,Miljakovac II,44.74732051294229,20.450566122688876,Lilly Drogerie,44.74612323026698,20.45147573179936,Cosmetics Shop
664,Miljakovac II,44.74732051294229,20.450566122688876,Puna Kapa,44.748155393147634,20.45025242194585,BBQ Joint
665,Miljakovac II,44.74732051294229,20.450566122688876,"Pekara ""Mihajlović""",44.748273660784704,20.451389134658218,Bakery
666,Miljakovac II,44.74732051294229,20.450566122688876,Maxi,44.745289815269196,20.45151717891601,Grocery Store
667,Miljakovac II,44.74732051294229,20.450566122688876,Robna kuća Beograd,44.75042877026676,20.4490864276886,Department Store
668,Miljakovac II,44.74732051294229,20.450566122688876,dm-drogerie markt,44.75041491412667,20.44904535072961,Cosmetics Shop
669,Miljakovac II,44.74732051294229,20.450566122688876,JYSK,44.750535441851504,20.449102520942688,Furniture / Home Store
670,Miljakovac III,44.74732051294229,20.450566122688876,Slon,44.74809076549393,20.450161756582922,Bar
671,Miljakovac III,44.74732051294229,20.450566122688876,La Perla,44.747162747755695,20.447915533394877,Café
672,Miljakovac III,44.74732051294229,20.450566122688876,Kod dobrog domaćina,44.74841975615056,20.453092183276834,Fast Food Restaurant
673,Miljakovac III,44.74732051294229,20.450566122688876,Good Food Dak,44.748512415355925,20.453247885710166,BBQ Joint
674,Miljakovac III,44.74732051294229,20.450566122688876,Lilly Drogerie,44.74612323026698,20.45147573179936,Cosmetics Shop
675,Miljakovac III,44.74732051294229,20.450566122688876,Puna Kapa,44.748155393147634,20.45025242194585,BBQ Joint
676,Miljakovac III,44.74732051294229,20.450566122688876,"Pekara ""Mihajlović""",44.748273660784704,20.451389134658218,Bakery
677,Miljakovac III,44.74732051294229,20.450566122688876,Maxi,44.745289815269196,20.45151717891601,Grocery Store
678,Miljakovac III,44.74732051294229,20.450566122688876,Robna kuća Beograd,44.75042877026676,20.4490864276886,Department Store
679,Miljakovac III,44.74732051294229,20.450566122688876,dm-drogerie markt,44.75041491412667,20.44904535072961,Cosmetics Shop
680,Miljakovac III,44.74732051294229,20.450566122688876,JYSK,44.750535441851504,20.449102520942688,Furniture / Home Store
681,Petlovo Brdo,44.721899933493575,20.423164096955134,Klopa Kod Kuma,44.72220633448234,20.422850444105116,Pizza Place
682,Petlovo Brdo,44.721899933493575,20.423164096955134,Kafana kod Gliše,44.72205672377085,20.420917029885523,Pub
683,Petlovo Brdo,44.721899933493575,20.423164096955134,Kristal,44.722202405209025,20.423658853832116,Eastern European Restaurant
684,Petlovo Brdo,44.721899933493575,20.423164096955134,Park-šuma Borići,44.72126990132169,20.4197540027098,Forest
685,Petlovo Brdo,44.721899933493575,20.423164096955134,jimmy_bar_ka,44.721084,20.427372,Bar
686,Pionirski Grad,44.758880000000026,20.43994000000004,SquashLand,44.760868307913796,20.436418787723323,Squash Court
687,Pionirski Grad,44.758880000000026,20.43994000000004,Squash Klub Beograd,44.76083849677339,20.436433023582318,Stadium
688,Pionirski Grad,44.758880000000026,20.43994000000004,SRC Pionirski grad,44.760955325435255,20.436514625253203,Athletics & Sports
689,Pionirski Grad,44.758880000000026,20.43994000000004,Belwood,44.76083679416759,20.43758273427744,Restaurant
690,Pionirski Grad,44.758880000000026,20.43994000000004,Balon „Pionir KMF”,44.760472360533115,20.436862207252698,Soccer Field
691,Pionirski Grad,44.758880000000026,20.43994000000004,Železnicka stanica Topčider,44.75714783181218,20.436300562092782,Train Station
692,Rakovica,44.743240000000064,20.445140000000038,KuCeRa | Kulturni centar Rakovica,44.74473079079977,20.446918129379434,Cultural Center
693,Rakovica,44.743240000000064,20.445140000000038,Fitnes klub Bojana,44.74441196925464,20.447164724357542,Gym / Fitness Center
694,Rakovica,44.743240000000064,20.445140000000038,Restoran Masta,44.74397537228915,20.447756589373064,Gastropub
695,Rakovica,44.743240000000064,20.445140000000038,Jovšić Printing Centar,44.74210061252204,20.441478304481418,Print Shop
696,Resnik,44.71169999610489,20.46162996335632,Mabo 23,44.71266752910678,20.462168144727624,Café
697,Resnik,44.71169999610489,20.46162996335632,Chill House,44.71227438323717,20.46028134547315,Café
698,Skojevsko Naselje,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
699,Skojevsko Naselje,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
700,Strazevica,44.72068480332387,20.450896918281238,Martin-Medical | proizvodnja uniformi po Vašim merama,44.72085029109861,20.451650619506836,Clothing Store
701,Strazevica,44.72068480332387,20.450896918281238,Tunel Straževica,44.71883006493444,20.44837748608537,Tunnel
702,Suncani Breg,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
703,Suncani Breg,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
704,Vidikovac,44.744589945034456,20.426620040538932,DUB,44.74284878923576,20.42656256392996,Café
705,Vidikovac,44.744589945034456,20.426620040538932,Walker,44.74461233377463,20.427191957886212,Creperie
706,Vidikovac,44.744589945034456,20.426620040538932,Lidl,44.7447984596578,20.42799581106449,Supermarket
707,Vidikovac,44.744589945034456,20.426620040538932,Stivale,44.7421680093675,20.423513186512505,Pizza Place
708,Vidikovac,44.744589945034456,20.426620040538932,Skroz dobra pekara,44.743014612805766,20.42582631111145,Bakery
709,Vidikovac,44.744589945034456,20.426620040538932,McDonald's,44.743769053480975,20.42587067142988,Fast Food Restaurant
710,Vidikovac,44.744589945034456,20.426620040538932,Caffe Pizzeria Felicita,44.743663494817554,20.426195878143158,Pizza Place
711,Vidikovac,44.744589945034456,20.426620040538932,Leon,44.74564214450847,20.42827485623352,Café
712,Vidikovac,44.744589945034456,20.426620040538932,Antika,44.744190932895506,20.427115033481723,Café
713,Vidikovac,44.744589945034456,20.426620040538932,Ritual,44.74248736556869,20.4233642070004,Bar
714,Vidikovac,44.744589945034456,20.426620040538932,Garni Villa Panorama,44.742984192208716,20.43025887707872,Bed & Breakfast
715,Vidikovac,44.744589945034456,20.426620040538932,Cuba,44.744140476070086,20.42657749013364,Bar
716,Vidikovac,44.744589945034456,20.426620040538932,Omnia,44.74343903240012,20.425250161106415,Café
717,Vidikovac,44.744589945034456,20.426620040538932,Apoteka PRIMA,44.74321349770264,20.426605396264588,Pharmacy
718,Vidikovac,44.744589945034456,20.426620040538932,Shop&Go,44.74756640997997,20.426587682020976,Market
719,Vidikovacka Padina,44.742549526496155,20.419476428420772,Pite i meso pod sačem,44.74230577205063,20.4182777139059,Buffet
720,Vidikovacka Padina,44.742549526496155,20.419476428420772,Pijaca Vidikovac,44.741926390439026,20.420236375834573,Farmers Market
721,Vidikovacka Padina,44.742549526496155,20.419476428420772,Kujna Zone,44.742293568653466,20.418235989745742,Cafeteria
722,Vidikovacka Padina,44.742549526496155,20.419476428420772,CrossLand / CrossFit,44.742164401376094,20.417299600491134,Recreation Center
723,Vidikovacka Padina,44.742549526496155,20.419476428420772,Pečenjara,44.741753,20.419563,BBQ Joint
724,Vidikovacka Padina,44.742549526496155,20.419476428420772,Green,44.74166462493326,20.418840694725965,Bakery
725,Vidikovacka Padina,44.742549526496155,20.419476428420772,Poslastičarnica Kraljica,44.7407147782741,20.41905933663112,Dessert Shop
726,Bara Venecija,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
727,Bara Venecija,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
728,Dedinje,44.77541991949923,20.458599999423143,Square Dedinje,44.776903096776934,20.45837528174209,Plaza
729,Dedinje,44.77541991949923,20.458599999423143,Cheers,44.77673210375262,20.45797590396376,Bar
730,Dedinje,44.77541991949923,20.458599999423143,Coffeedream,44.776521532324615,20.45847087569705,Coffee Shop
731,Dedinje,44.77541991949923,20.458599999423143,Vila,44.77547073364258,20.457000732421875,Café
732,Dedinje,44.77541991949923,20.458599999423143,Dedinjski park,44.7764430875291,20.456894988974124,Park
733,Dedinje,44.77541991949923,20.458599999423143,Tri tačke,44.775367871978496,20.457138856101864,Restaurant
734,Dedinje,44.77541991949923,20.458599999423143,Špageterija,44.776327,20.459085,Italian Restaurant
735,Dedinje,44.77541991949923,20.458599999423143,Aloha,44.77665879899926,20.458326792084375,Italian Restaurant
736,Dedinje,44.77541991949923,20.458599999423143,Nišava,44.775342881914355,20.458692810917793,Restaurant
737,Dedinje,44.77541991949923,20.458599999423143,Hleb & kifle,44.77650367075546,20.458456188953573,Bakery
738,Dedinje,44.77541991949923,20.458599999423143,Maxi,44.776882340255696,20.458384315091706,Supermarket
739,Dedinje,44.77541991949923,20.458599999423143,Societe Generale,44.776634726031716,20.45952108431714,Bank
740,Dedinje,44.77541991949923,20.458599999423143,Konak Dedinje,44.77529338395418,20.45861981787159,Bed & Breakfast
741,Dedinje,44.77541991949923,20.458599999423143,Apoteka „Dedinje”,44.7750228871476,20.459799495429774,Pharmacy
742,Dedinje,44.77541991949923,20.458599999423143,Bilicżki,44.77492629747131,20.46072213864235,Men's Store
743,Dedinje,44.77541991949923,20.458599999423143,Oaza zdravlja,44.776782235288984,20.45877861951447,Pharmacy
744,Dedinje,44.77541991949923,20.458599999423143,Kladionica Olimp,44.77653457601443,20.459085702896118,Casino
745,Dedinje,44.77541991949923,20.458599999423143,Grujić,44.776855790435135,20.458328989229766,Bakery
746,Dedinje,44.77541991949923,20.458599999423143,Amigo,44.7763282623641,20.458932798999093,Mexican Restaurant
747,Dedinje,44.77541991949923,20.458599999423143,Lilly Drogerie,44.776143705399555,20.459518094622666,Cosmetics Shop
748,Dedinje,44.77541991949923,20.458599999423143,Parkić „Diplomatska kolonija”,44.77502578026293,20.461396217663996,Park
749,Dedinje,44.77541991949923,20.458599999423143,Stajalište gradskog prevoza „Dr Dragiša Mišović”,44.777584,20.45853,Bus Stop
750,Diplomatska Kolonija,44.77802075371819,20.463125629472824,Garaža,44.77800507902438,20.459837249600074,Bar
751,Gospodarska Mehana,44.84530338429013,20.41311172312089,Rakia bar,44.84455000705154,20.41341000407858,Bar
752,Gospodarska Mehana,44.84530338429013,20.41311172312089,Magistratski trg,44.84473190704595,20.41336708141588,Plaza
753,Gospodarska Mehana,44.84530338429013,20.41311172312089,Veliki trg,44.845487178797484,20.41326979971861,Plaza
754,Gospodarska Mehana,44.84530338429013,20.41311172312089,Zemunska pijaca,44.84505387356591,20.41354516231286,Farmers Market
755,Gospodarska Mehana,44.84530338429013,20.41311172312089,Semlin,44.8442947166879,20.41306826329859,Pub
756,Gospodarska Mehana,44.84530338429013,20.41311172312089,SUR Naja,44.84505253618119,20.41315665330873,Eastern European Restaurant
757,Gospodarska Mehana,44.84530338429013,20.41311172312089,MoonZla Shtek,44.84417403143209,20.412351130284197,Smoke Shop
758,Gospodarska Mehana,44.84530338429013,20.41311172312089,Gospodska,44.84509788530068,20.412647149411853,Pedestrian Plaza
759,Gospodarska Mehana,44.84530338429013,20.41311172312089,Korak Ispred,44.845167142167995,20.41278648552828,Bistro
760,Gospodarska Mehana,44.84530338429013,20.41311172312089,Sarajevski ćevap,44.84529481813115,20.412170834800357,BBQ Joint
761,Gospodarska Mehana,44.84530338429013,20.41311172312089,Hollywood Stars,44.8457618529861,20.413124782077908,Café
762,Gospodarska Mehana,44.84530338429013,20.41311172312089,Julie Fest,44.84476575604672,20.413218272549347,Café
763,Gospodarska Mehana,44.84530338429013,20.41311172312089,Pozorište,44.84457166442413,20.413376036048838,Café
764,Gospodarska Mehana,44.84530338429013,20.41311172312089,Kafana „Veliki trg”,44.84538667315924,20.413348217390812,Restaurant
765,Gospodarska Mehana,44.84530338429013,20.41311172312089,Retro,44.8441634098038,20.41286750286128,Café
766,Gospodarska Mehana,44.84530338429013,20.41311172312089,Codex,44.845099019907764,20.41268109021291,Café
767,Gospodarska Mehana,44.84530338429013,20.41311172312089,Maxi,44.845341793563215,20.413163142125356,Supermarket
768,Gospodarska Mehana,44.84530338429013,20.41311172312089,Tri lađara,44.84618425404653,20.413056875106207,Jazz Club
769,Gospodarska Mehana,44.84530338429013,20.41311172312089,Hedonist,44.8449437619842,20.412264426579114,Café
770,Gospodarska Mehana,44.84530338429013,20.41311172312089,Ze&Z,44.84513575026333,20.413046491786638,Pizza Place
771,Gospodarska Mehana,44.84530338429013,20.41311172312089,Poslastičarnica Sara,44.84494919627975,20.41221965502556,Dessert Shop
772,Gospodarska Mehana,44.84530338429013,20.41311172312089,Стари Русмир | Stari Rusmir,44.84437993179316,20.414423864037214,Restaurant
773,Gospodarska Mehana,44.84530338429013,20.41311172312089,Pozorište,44.844572529176226,20.41343178663162,Café
774,Jatagan Mala,44.81310000000008,20.463290000000033,Sinnerman,44.81324726055465,20.462932754131046,Jazz Club
775,Jatagan Mala,44.81310000000008,20.463290000000033,Kafeterija | Кафетерија,44.81285187820009,20.46301212346027,Café
776,Karadjordjev park,44.797480000000064,20.46981000000005,Pizza Bar,44.79828039290206,20.46998335601347,Pizza Place
777,Karadjordjev park,44.797480000000064,20.46981000000005,Marenda,44.7966720235725,20.4692254751378,Restaurant
778,Karadjordjev park,44.797480000000064,20.46981000000005,Villa Maska,44.7963226194171,20.467506259404416,Restaurant
779,Karadjordjev park,44.797480000000064,20.46981000000005,Stanica,44.79627055909293,20.46943195166766,Bar
780,Karadjordjev park,44.797480000000064,20.46981000000005,Цегер | Ceger,44.796885929867265,20.468238777690296,Café
781,Karadjordjev park,44.797480000000064,20.46981000000005,Кафанић | Kafanić,44.79722410008316,20.47149276030099,Cafeteria
782,Karadjordjev park,44.797480000000064,20.46981000000005,Intergalactic Diner,44.79499887058554,20.469017899458045,Diner
783,Karadjordjev park,44.797480000000064,20.46981000000005,Crystal,44.795514149327026,20.46758906093628,Hotel
784,Karadjordjev park,44.797480000000064,20.46981000000005,Kućica,44.79890391958453,20.47065293495957,Bar
785,Karadjordjev park,44.797480000000064,20.46981000000005,Terminal,44.79696691670544,20.46956192727511,Gastropub
786,Karadjordjev park,44.797480000000064,20.46981000000005,Pejton,44.799665328537635,20.471499413848527,Pub
787,Karadjordjev park,44.797480000000064,20.46981000000005,Cafe & Factory,44.799097471598024,20.46904494612064,Coffee Shop
788,Karadjordjev park,44.797480000000064,20.46981000000005,Le Petit Bistro,44.794778931577916,20.46944327566265,Bistro
789,Karadjordjev park,44.797480000000064,20.46981000000005,dm-drogerie markt,44.79895161993177,20.472743511199948,Cosmetics Shop
790,Karadjordjev park,44.797480000000064,20.46981000000005,Diktat - Institut De Beauté,44.79533714843545,20.467310614006717,Salon / Barbershop
791,Karadjordjev park,44.797480000000064,20.46981000000005,Ultimatum,44.79718840067648,20.473117967878515,Restaurant
792,Karadjordjev park,44.797480000000064,20.46981000000005,FitCurves,44.79601153777674,20.471391693871134,Gym
793,Karadjordjev park,44.797480000000064,20.46981000000005,Aziz Sava Katedrali,44.79805918934162,20.46873390022094,Historic Site
794,Karadjordjev park,44.797480000000064,20.46981000000005,Koki,44.798893170799204,20.47276104485183,Dessert Shop
795,Karadjordjev park,44.797480000000064,20.46981000000005,District1,44.7963301966224,20.466591059677548,Restaurant
796,Karadjordjev park,44.797480000000064,20.46981000000005,Вронский | Vronskii,44.79496197337446,20.46919856103641,Cocktail Bar
797,Karadjordjev park,44.797480000000064,20.46981000000005,Bicikl,44.79556373261314,20.46905279159546,Dessert Shop
798,Karadjordjev park,44.797480000000064,20.46981000000005,Chillton,44.79960984263603,20.47123795856924,Bar
799,Karadjordjev park,44.797480000000064,20.46981000000005,Cafe & Factory 8,44.799214788953215,20.46918902146972,Coffee Shop
800,Karadjordjev park,44.797480000000064,20.46981000000005,URMUS | Udruženje rok muzičara Srbije,44.79833574221442,20.471337826602063,Bar
801,Karadjordjev park,44.797480000000064,20.46981000000005,Trandafilović,44.798874225050675,20.472875852053534,Bistro
802,Karadjordjev park,44.797480000000064,20.46981000000005,Zrno,44.79906265308894,20.46921128198324,Bakery
